station,rg,af_point,Q_Count,A Count,P count,M count,D count,IS1,IS2,IS3,X1,X2,X4,lv
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R19,0.0,1,0,0,0,0,0,0,0,0,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R01,0.0,1,1,1,0,0,0,0,0,0,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R02,,0,0,0,0,0,0,0,0,0,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R03,47.29,4,19,9,1,9,6,13,0,10,3,6,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R04,,0,0,0,0,0,0,0,0,0,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R05,40.83,6,17,0,6,11,11,6,0,0,6,11,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R06,40.0,2,8,2,0,6,4,4,0,2,0,6,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R07,95.0,2,12,10,2,0,8,2,2,0,4,8,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R08,73.5,5,20,11,4,5,5,15,0,5,0,15,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R09,24.07,3,11,5,2,4,6,1,4,4,3,4,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R11,75.0,1,4,2,1,1,4,0,0,0,0,4,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R12,61.94,3,17,12,3,2,7,3,4,4,2,8,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R13,32.5,1,4,1,0,3,2,0,2,2,0,2,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R15,47.5,1,4,1,0,3,4,0,0,0,0,4,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R17,30.0,4,4,0,0,4,4,0,0,0,0,4,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R18,54.64,3,22,6,3,13,13,6,3,0,3,19,1
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R19,,0,0,0,0,0,0,0,0,0,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R01,79.67,6,51,40,9,2,15,12,18,9,9,27,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R02,0.0,2,4,2,0,2,0,2,0,2,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R03,84.83,6,39,29,4,6,15,24,0,18,9,12,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R05,41.25,4,11,0,4,7,7,4,0,0,4,7,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R06,,0,0,0,0,0,0,0,0,0,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R07,100.0,1,1,1,0,0,0,0,1,0,0,1,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R08,100.0,4,16,16,0,0,4,12,0,4,0,12,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R09,78.89,1,9,5,3,1,6,1,2,2,3,4,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R11,75.0,1,4,2,1,1,4,0,0,0,0,4,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R12,81.88,2,16,14,2,0,6,4,4,4,2,8,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R13,46.25,1,4,1,1,2,2,0,2,2,0,2,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R15,47.5,1,4,1,0,3,4,0,0,0,0,4,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R17,30.0,3,3,0,0,3,3,0,0,0,0,3,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,1
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R19,0.0,2,0,0,0,0,0,0,0,0,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R01,69.2,8,68,44,15,9,20,16,24,12,12,36,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R02,0.0,1,2,1,0,1,0,1,0,1,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R03,83.1,10,62,48,1,13,22,40,0,30,12,20,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R05,41.67,3,8,0,3,5,5,3,0,0,3,5,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R06,,0,0,0,0,0,0,0,0,0,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R07,59.33,3,17,6,2,9,12,2,3,0,5,12,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R08,83.33,3,12,9,1,2,3,9,0,3,0,9,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R09,77.22,1,9,5,3,1,6,1,2,2,3,4,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R10,90.0,2,5,3,2,0,3,2,0,2,2,1,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R11,75.0,1,4,2,1,1,4,0,0,0,0,4,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R12,81.88,2,16,14,2,0,6,4,4,4,2,8,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R13,51.88,2,8,3,1,4,4,0,4,4,0,4,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R15,65.0,1,4,2,0,2,4,0,0,0,0,4,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R17,30.0,3,3,0,0,3,3,0,0,0,0,3,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,1
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R19,0.0,4,0,0,0,0,0,0,0,0,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R01,85.5,1,10,9,1,0,3,3,3,2,2,5,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R02,,0,0,0,0,0,0,0,0,0,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R03,76.35,8,48,26,14,8,16,32,0,24,8,16,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R04,100.0,1,5,5,0,0,1,1,3,3,1,1,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R05,45.56,6,14,0,7,7,8,6,0,0,6,8,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R06,55.62,10,40,11,9,20,20,20,0,10,0,30,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R07,79.83,2,11,7,2,2,7,2,2,0,4,7,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R08,100.0,3,12,12,0,0,3,9,0,3,0,9,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R09,72.22,1,9,4,4,1,6,1,2,2,3,4,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R10,80.0,1,4,2,2,0,3,1,0,1,2,1,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R11,0.0,1,0,0,0,0,0,0,0,0,0,0,1
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R12,67.29,3,24,16,3,5,9,6,6,6,3,12,1
